id,title,description,link,image_link,availability,price,brand,condition,google_product_category
CPGS019,Hand-Painted Srikalahasti Pen Kalamkari Pure Gadwal Silk Sarees Saree (CPGS019),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPGS019). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Gadwal Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-gadwal-silk-sarees-saree-cpgs019,https://lh3.googleusercontent.com/d/1X3LEnMcI0_pOcAyXa5zT62iXhhxsPlKs=w1200,in_stock,26500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CPGS020,Hand-Painted Srikalahasti Pen Kalamkari Pure Gadwal Silk Sarees Saree (CPGS020),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPGS020). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Gadwal Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-gadwal-silk-sarees-saree-cpgs020,https://lh3.googleusercontent.com/d/1AsxCtF6fQUNjCx6rLKe2XpLfjDG1PgwD=w1200,in_stock,26500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN126,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN126),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN126). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman126,https://lh3.googleusercontent.com/d/1dOJIGShRPw4bQMhPiQxQeNqHus-JLimH=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN121,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN121),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN121). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman121,https://lh3.googleusercontent.com/d/1-_YL-uKlYX6h7RK7y0rKgvAzqvArNXDf=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN122,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN122),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN122). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman122,https://lh3.googleusercontent.com/d/1lfLmHIPZourZK8JMkLjl_kK1zVD251J0=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN124,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN124),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN124). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman124,https://lh3.googleusercontent.com/d/1QZ9TFYx6dTfzowh5ZnWPLIV3n3Mfg5Fu=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN125,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN125),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN125). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman125,https://lh3.googleusercontent.com/d/1_0RAuSCjpB_Zfs38eP8x4dN23h75dzEu=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN120,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN120),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN120). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman120,https://lh3.googleusercontent.com/d/1YGaNuoVkPdMn6fIhJtL4zqMuAlvhc6kW=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN119,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN119),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN119). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman119,https://lh3.googleusercontent.com/d/1tkExMv3WSEPTwTMhk_sl9W9beJJm-8OP=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN111,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN111),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN111). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman111,https://lh3.googleusercontent.com/d/10oRsGiZxsYn2Dx9gP6oJgO1nnYzXJZZP=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN099,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN099),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN099). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman099,https://lh3.googleusercontent.com/d/17VlsSJSvmwy5V4Pxzi5rSLCr2wc5C6Ps=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN101,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN101),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN101). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman101,https://lh3.googleusercontent.com/d/1i8wOr-aFGptIV93-Rk_xMsdaThdwJhx3=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN117,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN117),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN117). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman117,https://lh3.googleusercontent.com/d/1vuCV1ct1i5h5FKPxfV2IUTsRv7-xTdFN=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN097,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN097),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN097). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman097,https://lh3.googleusercontent.com/d/1ehon5jirqgpNGYsgOxlsRIvC9ZfqABJM=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN098,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN098),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN098). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman098,https://lh3.googleusercontent.com/d/1NXabVGPNUXATXXF_RhwTjxgguOPOzLsQ=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN057,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN057),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN057). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman057,https://lh3.googleusercontent.com/d/1oVGqRkreGuhKKt3alTAr405PNdtMk4kr=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN061,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN061),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN061). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman061,https://lh3.googleusercontent.com/d/142uyZfiLrruNkPxlhg95tLitYKSG-GmI=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN064,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN064),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN064). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman064,https://lh3.googleusercontent.com/d/1jcuMjnR6GsE-x0tKiZk_g7L09lRsXxxM=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN066,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN066),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN066). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman066,https://lh3.googleusercontent.com/d/18mMgRmfl253z01pvE52d1ghRk-ERhuJ0=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN067,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN067),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN067). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman067,https://lh3.googleusercontent.com/d/17u7jJJ1fFqY5GNNnmZppibpvR8RR9W3v=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN077,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN077),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN077). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman077,https://lh3.googleusercontent.com/d/1W1Majps9jrkmruEqd16NPsf4kvQnNkNf=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN081,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN081),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN081). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman081,https://lh3.googleusercontent.com/d/1WG3B0X7PW-j7zgFBEN-nNa2TNflhxDrj=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN083,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN083),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN083). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman083,https://lh3.googleusercontent.com/d/1wolwIJUcgDpo0MaNNlneCLKjnfu8OJeH=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CMAN084,Hand-Painted Srikalahasti Pen Kalamkari Mangalgiri Silk Sarees Saree (CMAN084),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CMAN084). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Mangalgiri Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-mangalgiri-silk-sarees-saree-cman084,https://lh3.googleusercontent.com/d/1VEKcJjyWGgvYoSJ8mNPPepsRA4P-BP7-=w1200,in_stock,6500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB106,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB106),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB106). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb106,https://lh3.googleusercontent.com/d/1gcn3wKWrSle6SWQ385gdPSuL1IRAGc0v=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB107,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB107),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB107). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb107,https://lh3.googleusercontent.com/d/1EEP1dRWK9djwvzOjNgOVYaXI0OmzN8Ug=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB108,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB108),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB108). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb108,https://lh3.googleusercontent.com/d/1rRfPgcFMT7UezeD62wdL42K8KQeg1zpC=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB109,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB109),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB109). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb109,https://lh3.googleusercontent.com/d/1xFDT8HmdJ69BDr6imh58ovMtKfpOjXhU=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB110,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB110),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB110). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb110,https://lh3.googleusercontent.com/d/1Utbp5NYVGA2z1mH8D6q9ErHLLFWOxJmr=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB111,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB111),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB111). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb111,https://lh3.googleusercontent.com/d/1EH77BwObYCEdXdDpHKBPp72-YTOK9OLQ=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB112,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB112),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB112). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb112,https://lh3.googleusercontent.com/d/1rmo2Kyh9BaucL2SHN0li_0nZHW_hxu29=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB113,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB113),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB113). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb113,https://lh3.googleusercontent.com/d/1I2aW3TWamPbJQL8QavIdtlZGbS6x55Zd=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB114,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB114),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB114). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb114,https://lh3.googleusercontent.com/d/1MGgoam7ZU2yqU3JJ0Hm5S7LZRe32jGE8=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB115,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB115),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB115). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb115,https://lh3.googleusercontent.com/d/1ygGaYaLqnpMQTi77mkyfoQ-J8rTpsLpD=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB116,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB116),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB116). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb116,https://lh3.googleusercontent.com/d/1HnNIxkvF7Ym8l4xIK5HpP4Shibdbvs_4=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CSKB117,Hand-Painted Srikalahasti Pen Kalamkari Semi kanchi Silk Black&white Sarees Saree (CSKB117),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CSKB117). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Semi kanchi Silk Black&white Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-semi-kanchi-silk-black-white-sarees-saree-cskb117,https://lh3.googleusercontent.com/d/1g_Rr5rzghyClfYWEOv6ysthY4kggtwue=w1200,in_stock,6000 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
